Branch
BusNumFrom,BusNumTo,R,X,B,LimitMVAA,LimitMVAB,LimitMVAC,Tap,Phase,Status,Circuit
982,314,0.000040,0.000150,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
983,256,0.016850,0.069660,0.011540,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
983,314,0.000050,0.000200,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
984,326,0.002960,0.012240,0.002030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
984,325,0.000080,0.000330,0.000050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
984,316,0.001830,0.007580,0.001260,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
985,326,0.002960,0.012260,0.002030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
985,1378,0.000870,0.003600,0.000600,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
985,325,0.000050,0.000200,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
986,322,0.000460,0.001920,0.000320,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
986,1113,0.001710,0.007080,0.001170,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
987,566,0.000050,0.000200,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
987,1571,0.002380,0.009820,0.001630,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
987,264,0.001320,0.005460,0.000900,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
988,1527,0.011080,0.045800,0.007580,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
989,193,0.000250,0.001030,0.000170,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
990,5,0.000050,0.000190,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
990,991,0.010390,0.042980,0.007120,192.999995,555.999994,240.000010,1.000000,0.000000,Closed,1
990,490,0.002700,0.016490,0.002300,200.000000,555.999994,240.000010,1.000000,0.000000,Closed,1
991,992,0.005070,0.020970,0.003470,192.999995,555.999994,240.000010,1.000000,0.000000,Closed,1
991,491,0.000030,0.000120,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
992,492,0.002940,0.012170,0.002020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
993,1527,0.006000,0.050000,0.000000,500.000000,500.000000,800.000000,1.000000,0.000000,Closed,2
993,1527,0.006000,0.050000,0.000000,500.000000,500.000000,800.000000,1.000000,0.000000,Closed,1
993,1527,0.006000,0.050000,0.000000,500.000000,500.000000,800.000000,1.000000,0.000000,Closed,3
994,998,0.025270,0.057460,0.001120,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
994,558,0.000190,0.000420,0.000010,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
994,997,0.017790,0.040450,0.000790,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,2
994,997,0.017790,0.040450,0.000790,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
995,999,0.000120,0.000270,0.000010,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
995,996,0.000150,0.000340,0.000010,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,2
995,996,0.000150,0.000340,0.000010,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
995,999,0.000120,0.000270,0.000000,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,2
996,999,0.000180,0.000400,0.000010,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
996,588,0.014850,0.033770,0.000660,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,2
996,588,0.014850,0.033770,0.000660,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
997,559,0.000160,0.000370,0.000010,300.000000,300.000000,300.000000,1.000000,0.000000,Closed,2
997,559,0.000160,0.000370,0.000010,300.000000,300.000000,300.000000,1.000000,0.000000,Closed,1
1000,71,0.008890,0.036760,0.006090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1000,65,0.013670,0.056530,0.009360,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1001,1002,0.000020,0.000080,0.000010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1001,399,0.000170,0.000710,0.000120,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1001,1016,0.005540,0.022890,0.003790,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1002,1193,0.004420,0.018260,0.003020,222.000003,210.999990,244.000006,1.000000,0.000000,Closed,1
1002,399,0.000150,0.000630,0.000100,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1003,409,0.000140,0.000570,0.000100,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1003,1196,0.002870,0.011850,0.001960,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1003,1004,0.008900,0.036810,0.006100,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1004,21,0.000400,0.001630,0.000270,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1004,20,0.000620,0.002560,0.000420,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1005,1021,0.003910,0.016160,0.002680,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1005,410,0.000040,0.000180,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1005,21,0.005360,0.022180,0.003670,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1006,1010,0.004990,0.020640,0.003420,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1006,1463,0.020510,0.084800,0.014040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1006,426,0.000860,0.003550,0.000590,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1007,1011,0.004990,0.020630,0.003420,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1007,1036,0.020480,0.084700,0.014020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1007,426,0.000880,0.003630,0.000600,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1008,1010,0.006640,0.027460,0.004550,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1008,427,0.004820,0.019910,0.003300,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1008,20,0.014180,0.058660,0.009710,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1009,21,0.014170,0.058610,0.009710,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1009,427,0.004820,0.019940,0.003300,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1009,1011,0.006640,0.027480,0.004550,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1010,1032,0.010760,0.044510,0.007370,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1011,1255,0.007570,0.031300,0.005180,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1012,1548,0.016570,0.068530,0.011350,115.999997,555.999994,145.000005,1.000000,0.000000,Closed,2
1012,388,0.000600,0.002480,0.000410,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1012,1015,0.007180,0.029690,0.004920,166.999996,555.999994,220.000005,1.000000,0.000000,Closed,1
1012,1548,0.016570,0.068530,0.011350,115.999997,555.999994,145.000005,1.000000,0.000000,Closed,1
1013,388,0.000640,0.002630,0.000440,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1013,1548,0.016580,0.068570,0.011350,115.999997,555.999994,145.000005,1.000000,0.000000,Closed,1
1013,1548,0.016580,0.068570,0.011350,115.999997,555.999994,145.000005,1.000000,0.000000,Closed,2
1013,1016,0.007160,0.029610,0.004900,166.999996,555.999994,220.000005,1.000000,0.000000,Closed,1
1014,389,0.000070,0.000300,0.000050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1014,388,0.004430,0.018300,0.003030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1014,574,0.000050,0.000190,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1015,1194,0.009980,0.041280,0.006840,222.000003,555.999994,244.000006,1.000000,0.000000,Closed,1
1015,49,0.002330,0.009630,0.001590,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1016,49,0.002310,0.009530,0.001580,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1017,1018,0.002710,0.011220,0.001860,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1017,14,0.002840,0.011740,0.001940,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1017,457,0.019900,0.082310,0.013630,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1018,458,0.000030,0.000130,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1018,1229,0.006510,0.026930,0.004460,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1019,1545,0.006260,0.025910,0.004290,210.999990,210.999990,210.999990,1.000000,0.000000,Closed,1
1019,495,0.001320,0.005450,0.000900,139.999998,555.999994,179.999995,1.000000,0.000000,Closed,2
1019,459,0.020080,0.083020,0.013750,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1019,1545,0.006260,0.025910,0.004290,210.999990,210.999990,210.999990,1.000000,0.000000,Closed,2
1019,495,0.001320,0.005450,0.000900,139.999998,555.999994,179.999995,1.000000,0.000000,Closed,1
1020,411,0.000070,0.000310,0.000050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1020,20,0.009180,0.037960,0.006290,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1020,1026,0.022250,0.091990,0.015230,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1021,411,0.000070,0.000280,0.000050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1021,1023,0.003470,0.014330,0.002370,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1022,443,0.000020,0.000090,0.000010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1022,442,0.000150,0.000630,0.000100,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1022,1023,0.000960,0.003950,0.000650,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1023,1024,0.008140,0.033650,0.005570,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1024,444,0.002900,0.011990,0.001990,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1024,1025,0.010650,0.044040,0.007290,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1025,445,0.001550,0.006390,0.001060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1025,418,0.004810,0.019880,0.003290,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1026,445,0.001530,0.006330,0.001050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1026,418,0.004820,0.019920,0.003300,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1027,394,0.000410,0.001690,0.000280,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1027,1049,0.011030,0.045590,0.007550,210.999990,555.999994,231.999993,1.000000,0.000000,Closed,1
1027,59,0.007220,0.029870,0.004950,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1028,59,0.007210,0.029820,0.004940,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1028,1050,0.011040,0.045670,0.007560,210.999990,555.999994,231.999993,1.000000,0.000000,Closed,1
1028,394,0.000400,0.001670,0.000280,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1029,398,0.000820,0.003400,0.000560,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1029,1030,0.001800,0.007430,0.001230,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1029,1053,0.004240,0.017540,0.002910,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1030,1049,0.016600,0.068630,0.011360,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1030,1054,0.008750,0.025000,0.003000,115.999997,115.999997,145.000005,1.000000,0.000000,Closed,1
1030,16,0.008350,0.034530,0.005720,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1031,1033,0.015750,0.065120,0.010780,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1031,50,0.003240,0.013420,0.002220,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1031,412,0.000060,0.000230,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1032,419,0.001580,0.006520,0.001080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1032,420,0.000080,0.000320,0.000050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1033,1255,0.014740,0.060940,0.010090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1033,420,0.000120,0.000480,0.000080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1034,1035,0.000010,0.000060,0.000010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1034,1038,0.006130,0.025360,0.004200,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1034,423,0.000200,0.000840,0.000140,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1035,1464,0.000010,0.000060,0.000010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1035,1463,0.000020,0.000070,0.000010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1036,1464,0.000010,0.000060,0.000010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1036,423,0.000130,0.000550,0.000090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1037,1463,0.000050,0.000200,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1037,423,0.000150,0.000600,0.000100,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1037,421,0.006810,0.028150,0.004660,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1038,425,0.000690,0.002870,0.000480,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1038,1453,0.000390,0.001620,0.000270,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1039,203,0.014830,0.061300,0.010150,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1039,82,0.000120,0.000480,0.000080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1039,430,0.004720,0.019500,0.003230,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1040,1286,0.005600,0.012500,0.001440,115.999997,555.999994,145.000005,1.000000,0.000000,Closed,1
1040,379,0.000040,0.000160,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1040,59,0.022300,0.092220,0.015270,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1041,59,0.022300,0.092210,0.015270,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1041,379,0.000030,0.000130,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1042,1044,0.006560,0.027120,0.004490,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1042,1055,0.003470,0.014340,0.002370,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1042,382,0.000190,0.000780,0.000130,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1043,1548,0.010060,0.041610,0.006890,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1043,380,0.023640,0.097770,0.016190,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1043,382,0.000600,0.002470,0.000410,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1044,1548,0.003880,0.016030,0.002650,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1044,384,0.000140,0.000570,0.000090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1045,432,0.000050,0.000210,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1045,433,0.000690,0.002840,0.000470,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1045,1055,0.003800,0.015690,0.002600,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1046,1396,0.002260,0.009330,0.001540,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1046,435,0.023290,0.096300,0.015950,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1046,1353,0.003070,0.012690,0.002100,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1047,438,0.002340,0.009690,0.001600,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1047,385,0.001850,0.007630,0.001260,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1047,1548,0.003890,0.016080,0.002660,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1048,434,0.001510,0.006230,0.001030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1048,440,0.002340,0.009660,0.001600,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1048,439,0.000070,0.000280,0.000050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1049,441,0.000050,0.000210,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1050,441,0.000040,0.000180,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1050,16,0.024930,0.103100,0.017070,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1051,1052,0.024400,0.100920,0.016710,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1051,392,0.000270,0.001100,0.000180,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1051,16,0.002070,0.008570,0.001420,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1052,387,0.000070,0.000280,0.000050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1052,1548,0.006550,0.027080,0.004480,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1053,1054,0.001910,0.007880,0.001300,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1053,576,0.000200,0.000840,0.000140,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1054,397,0.000050,0.000220,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1054,396,0.000060,0.000240,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1055,383,0.000040,0.000150,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1056,153,0.000020,0.000070,0.000010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1056,366,0.014970,0.061900,0.010250,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1056,154,0.015380,0.063600,0.010530,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1057,1058,0.000750,0.003100,0.000510,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1057,154,0.000080,0.000330,0.000060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1057,328,0.024110,0.099710,0.016510,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1058,156,0.006350,0.026250,0.004350,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1058,155,0.001320,0.005460,0.000900,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1059,158,0.000940,0.003890,0.000640,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1059,157,0.000060,0.000270,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1059,156,0.001070,0.004440,0.000740,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
1060,338,0.004140,0.017120,0.002830,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
